subject,group,idnews,theme,veracity,eval,eval_RT,judgment,success,rec,rec_RT,WTP,WTP_RT,ambiguity,split,desirability,SOS_Mediterranee,FEMEN,Generation_Identitaire,La_Manif_Pour_Tous,Greenpeace,WWF,NIPCC,Climato_realistes,Mouvement_Europeen_France,Fondation_Robert_Schuman,Frexit,Parti_Libertarien,age,sex,education,EC,prcnt_politique,prcnt_journaliste,prcnt_medecin,prcnt_acteurjustsoc,prcnt_chercheur,prcnt_acteurecologie,prcnt_general,year,Brier,consensuality,order
3,1,27,1,1,7,10310,1,1,0,2388,12,2222,5.09090909090909,4.72727272727273,5.81818181818182,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,5.27272727272727,44
3,1,30,1,1,18,9647,1,1,0,1139,14,5183,7.1,4.3,6.4,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,5.7,46
3,1,36,1,0,7,13146,1,0,0,3797,14,1978,7.1,7.5,7.4,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,2.5,47
3,1,38,1,1,9,14039,1,1,0,860,10,2298,6.7,4.1,5.7,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,5.9,37
3,1,53,3,1,90,12113,1,1,0,1718,17,2905,6.9,8.7,7.4,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,1.3,40
3,1,62,3,0,61,10405,0,1,0,13548,14,1973,7.5,6.2,6.2,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,3.8,34
3,1,68,2,0,5,11091,1,0,0,8023,14,2049,5.36363636363636,8,5.63636363636364,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,2,22
3,1,69,3,0,9,13263,0,1,0,2386,5,2990,4.36363636363636,8.09090909090909,4.27272727272727,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,1.90909090909091,2
3,1,75,3,1,8,7760,1,1,0,1699,6,2050,3,4.3,5.2,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,5.7,26
3,1,77,3,1,34,9288,1,1,1,1828,7,3218,3.45454545454545,3.90909090909091,5.45454545454545,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,6.09090909090909,3
3,1,78,3,0,5,6306,1,0,0,1581,10,1673,4.9,3.5,7.4,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,6.5,18
3,1,81,3,0,25,5856,1,0,1,1950,11,2843,3.8,4,8,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,6,43
3,1,86,3,1,5,9448,1,1,0,1661,8,2471,7.45454545454545,6.54545454545455,4.63636363636364,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,3.45454545454545,4
3,1,88,3,1,21,12637,0,0,0,999,13,5711,6.27272727272727,8.09090909090909,5.09090909090909,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,1.90909090909091,8
3,1,95,3,0,12,8068,0,1,0,1771,15,1777,5.9,6.1,7.3,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,3.9,13
3,1,99,3,1,24,11942,1,1,0,2014,7,5274,5.9,8.9,7.6,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,1.1,1
3,1,100,3,0,8,10883,1,0,1,1499,15,2698,4.45454545454545,7.45454545454545,4.54545454545455,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,2.54545454545455,45
3,1,108,2,1,9,13777,0,0,0,2962,10,2503,4.5,7,3.7,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,3,10
3,1,112,3,1,70,4912,1,1,0,2900,7,2622,8.4,8.8,6.1,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,1.2,6
3,1,114,3,1,29,9205,0,0,0,2574,11,1603,7.3,8.9,7.2,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,1.1,41
3,1,118,3,0,20,43568,0,1,0,1704,8,2646,4.27272727272727,8.54545454545454,5.18181818181818,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,1.45454545454546,30
3,1,120,2,1,15,7895,0,0,0,1107,10,1905,2.81818181818182,4.36363636363636,4.81818181818182,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,5.63636363636364,38
3,1,123,2,1,13,11330,1,1,0,1207,9,2000,6,7.1,5.2,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,2.9,15
3,1,125,2,0,55,7139,1,0,0,3031,8,3382,5.18181818181818,7.63636363636364,4.36363636363636,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,2.36363636363636,11
3,1,126,2,1,8,9645,1,1,0,3353,9,2116,5.4,6.7,3.1,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,3.3,48
3,1,129,2,0,10,37708,0,1,0,8482,10,2199,4.36363636363636,4.36363636363636,3.72727272727273,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,5.63636363636364,33
3,1,134,2,0,69,27460,0,1,0,1261,9,2264,4.09090909090909,7.36363636363636,6.81818181818182,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,2.63636363636364,32
3,1,136,2,1,17,12386,0,0,0,1206,10,1953,5.8,8.1,6.3,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,1.9,27
3,1,140,2,0,9,11139,0,1,0,956,9,2165,7.8,7.8,7.6,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,2.2,42
3,1,147,2,0,23,7269,0,1,0,1126,19,2714,7.3,7.4,6.7,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,2.6,25
3,1,159,2,0,9,7752,1,0,0,1188,10,1709,5,5.7,7,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,4.3,39
3,1,162,2,0,74,7305,0,1,0,1892,8,2713,4.81818181818182,7.54545454545455,5.09090909090909,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,2.45454545454545,9
3,1,163,2,1,12,7845,1,1,0,1437,8,2086,5.36363636363636,8.54545454545454,7.72727272727273,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,1.45454545454546,28
3,1,168,1,0,5,17970,1,0,0,5749,16,2489,5.45454545454545,6.72727272727273,5.90909090909091,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,3.27272727272727,12
3,1,174,1,1,16,6791,0,0,1,2182,12,1707,6.1,4.4,6.3,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,5.6,36
3,1,177,1,0,13,6014,1,0,1,2296,12,1706,4.63636363636364,5.36363636363636,8.72727272727273,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,4.63636363636364,24
3,1,179,1,1,37,20934,1,1,1,64641,14,2415,3.27272727272727,5.54545454545455,5.72727272727273,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,4.45454545454545,35
3,1,181,1,0,36,9496,0,1,0,628,12,1950,4.45454545454545,4,7.18181818181818,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,6,23
3,1,184,1,0,13,5494,1,0,1,3328,16,3308,3,3.5,5.9,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,6.5,14
3,1,190,1,0,15,14151,0,1,0,1288,2,2162,3.45454545454545,3.81818181818182,5.63636363636364,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,6.18181818181818,7
3,1,203,2,1,19,8316,0,0,1,4823,9,2996,5,9.2,8.5,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,0.800000000000001,20
3,1,208,2,1,48,8211,0,0,0,938,5,2741,6.9,8.2,7.2,67,67,24,57,100,100,17,38,50,45,31,55,29,2,2,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.5929,1.8,17
4,2,3,1,1,100,15877,1,1,1,1277,25,3003,5,6.5,6.1,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.5,30
4,2,17,1,1,60,11842,0,0,0,5471,12,3593,4.72727272727273,7,7.81818181818182,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3,40
4,2,18,1,0,80,15122,0,1,0,1572,9,2391,6.54545454545455,7.27272727272727,6.36363636363636,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.72727272727273,5
4,2,23,1,1,49,15795,0,0,1,1613,11,2199,4.45454545454545,5.72727272727273,7.54545454545455,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,4.27272727272727,13
4,2,28,1,1,27,11980,1,1,0,1309,8,2822,4.36363636363636,6.36363636363636,6.81818181818182,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.63636363636364,23
4,2,31,1,0,44,38214,1,0,1,1162,10,1888,6.27272727272727,6.18181818181818,6.18181818181818,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.81818181818182,24
4,2,34,1,1,67,29406,1,1,1,1238,13,5055,6.63636363636364,8.63636363636364,7.18181818181818,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1.36363636363636,15
4,2,39,1,1,70,15075,1,1,1,810,15,2826,6.36363636363636,7.45454545454545,7.90909090909091,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.54545454545455,45
4,2,50,3,0,75,12096,1,0,1,1095,14,2955,3.8,4.3,7.1,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,5.7,21
4,2,64,3,0,76,17969,1,0,1,1227,12,3477,5.6,6.6,7.8,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.4,26
4,2,70,3,1,25,59813,1,1,0,1222,8,2672,3,4.18181818181818,5.18181818181818,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,5.81818181818182,3
4,2,74,3,0,33,18746,1,0,0,1111,9,2659,5.09090909090909,7.81818181818182,7,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.18181818181818,17
4,2,76,3,1,87,12957,1,1,1,1418,21,2249,4.63636363636364,5.72727272727273,5.27272727272727,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,4.27272727272727,31
4,2,80,3,0,95,11580,0,1,1,2365,18,2921,4.9,6,6.4,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,4,18
4,2,85,3,1,33,28904,0,0,0,1525,7,2180,5.18181818181818,5.90909090909091,6.63636363636364,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,4.09090909090909,32
4,2,87,3,1,50,25561,1,1,1,1397,13,5016,3.72727272727273,6.54545454545455,6,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.45454545454545,9
4,2,90,3,1,36,10201,1,1,1,785,9,1681,6,7.2,8.1,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.8,33
4,2,93,3,0,69,10292,1,0,1,752,15,3062,8,7.72727272727273,8,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.27272727272727,35
4,2,97,3,0,49,10950,1,0,0,1163,12,2172,4.72727272727273,7.45454545454545,6.63636363636364,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.54545454545455,42
4,2,103,3,0,90,29706,0,1,1,3067,18,2930,4.09090909090909,7.63636363636364,6.45454545454545,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.36363636363636,10
4,2,104,2,0,64,10027,1,0,1,865,10,1657,6.09090909090909,7.18181818181818,5.54545454545455,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.81818181818182,12
4,2,109,3,1,29,10090,1,1,0,1982,8,2427,3.7,4.9,6.5,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,5.1,6
4,2,113,3,1,6,23611,1,1,0,1360,6,2048,6.54545454545455,6.81818181818182,5.81818181818182,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.18181818181818,36
4,2,116,3,1,49,17086,1,1,0,3412,4,2686,6,7.6,8,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.4,29
4,2,119,2,1,50,36622,0,0,1,1065,7,2021,5.3,9.1,8.5,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0.9,16
4,2,122,2,1,95,9388,1,1,1,4105,15,2617,5.9,4.9,3.9,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,5.1,19
4,2,124,2,1,10,10053,0,0,0,1251,20,5897,4.90909090909091,6.90909090909091,5.63636363636364,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.09090909090909,8
4,2,127,2,1,90,19125,1,1,1,2159,6,3831,4.6,8.1,4.8,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1.9,7
4,2,128,2,0,25,20290,0,1,0,858,9,1629,6.4,5.7,6.2,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,4.3,48
4,2,130,2,0,10,12177,0,1,0,1209,14,2565,5.90909090909091,5.72727272727273,2.45454545454545,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,4.27272727272727,14
4,2,139,2,0,45,23528,1,0,0,2778,9,3042,6.18181818181818,7.81818181818182,6.27272727272727,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.18181818181818,37
4,2,145,2,0,17,7108,1,0,0,1191,11,2783,5.3,2.7,3.6,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,7.3,47
4,2,151,2,0,4,13216,0,1,0,1321,1,2427,6.09090909090909,6.63636363636364,5.45454545454545,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.36363636363636,28
4,2,157,2,1,14,86786,0,0,0,1455,10,2089,5.63636363636364,6.45454545454545,6,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.54545454545455,41
4,2,161,2,0,83,21682,1,0,1,3439,18,2514,5.72727272727273,6.18181818181818,6,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.81818181818182,27
4,2,164,3,0,20,26481,0,1,0,2409,6,2725,3.54545454545455,7.72727272727273,6.63636363636364,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,2.27272727272727,20
4,2,165,1,0,30,23390,1,0,0,1064,9,3696,5,5.81818181818182,6.72727272727273,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,4.18181818181818,2
4,2,176,1,0,70,8740,1,0,1,947,16,4865,3.27272727272727,3.09090909090909,6.90909090909091,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,6.90909090909091,39
4,2,178,1,1,13,17073,1,1,0,1494,8,3202,6.18181818181818,5.27272727272727,6.90909090909091,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,4.72727272727273,25
4,2,180,1,0,60,17379,1,0,1,1011,13,1791,3.7,3.7,6.7,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,6.3,22
4,2,182,1,0,94,11991,1,0,1,940,23,2929,3.27272727272727,4,6.09090909090909,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,6,34
4,2,187,1,0,100,9945,1,0,1,1269,24,2688,4.18181818181818,6,6.54545454545455,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,4,44
4,2,191,1,1,20,34856,0,0,1,971,10,3265,3,5,6.81818181818182,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,5,4
4,2,192,1,0,70,26036,1,0,1,1382,16,2382,3,4.90909090909091,5.45454545454545,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,5.09090909090909,38
4,2,194,2,1,40,29598,1,1,0,2608,5,13808,7.6,8.3,7.5,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1.7,1
4,2,205,2,1,21,17198,0,0,0,1070,5,5510,5.63636363636364,6.72727272727273,6.54545454545455,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,3.27272727272727,11
4,2,206,2,0,30,19450,0,1,0,2386,9,1791,6.8,8.8,8,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1.2,43
4,2,209,2,1,30,17272,0,0,0,3527,10,2105,6.6,9.2,7.7,69,62,64,52,76,74,26,67,43,45,38,55,19,1,2,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0.800000000000001,46
5,2,3,1,1,5,48099,0,0,1,1260,1,2402,5,6.5,6.1,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,3.5,9
5,2,17,1,1,5,10569,0,0,1,882,1,2492,4.72727272727273,7,7.81818181818182,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,3,8
5,2,18,1,0,15,9911,1,0,1,1327,2,2305,6.54545454545455,7.27272727272727,6.36363636363636,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,2.72727272727273,44
5,2,23,1,1,99,13091,1,1,1,785,6,5148,4.45454545454545,5.72727272727273,7.54545454545455,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,4.27272727272727,47
5,2,28,1,1,15,19037,1,1,1,724,2,5171,4.36363636363636,6.36363636363636,6.81818181818182,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,3.63636363636364,40
5,2,31,1,0,20,30869,1,0,1,762,2,4153,6.27272727272727,6.18181818181818,6.18181818181818,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,3.81818181818182,22
5,2,34,1,1,40,18004,1,1,1,1097,1,2281,6.63636363636364,8.63636363636364,7.18181818181818,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,1.36363636363636,4
5,2,39,1,1,100,9526,1,1,1,551,2,1559,6.36363636363636,7.45454545454545,7.90909090909091,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,2.54545454545455,15
5,2,50,3,0,100,9715,1,0,1,798,8,4694,3.8,4.3,7.1,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,5.7,46
5,2,64,3,0,50,23228,1,0,1,1091,1,2557,5.6,6.6,7.8,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,3.4,35
5,2,70,3,1,40,13527,1,1,1,809,1,2451,3,4.18181818181818,5.18181818181818,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,5.81818181818182,39
5,2,74,3,0,100,8003,1,0,1,790,1,2240,5.09090909090909,7.81818181818182,7,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,2.18181818181818,37
5,2,76,3,1,100,9275,1,1,0,976,1,2770,4.63636363636364,5.72727272727273,5.27272727272727,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,4.27272727272727,2
5,2,80,3,0,25,7554,1,0,1,946,1,2281,4.9,6,6.4,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,4,30
5,2,85,3,1,70,14255,1,1,1,682,8,2457,5.18181818181818,5.90909090909091,6.63636363636364,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,4.09090909090909,19
5,2,87,3,1,21,13996,0,0,1,811,1,2895,3.72727272727273,6.54545454545455,6,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,3.45454545454545,43
5,2,90,3,1,65,18144,1,1,1,537,1,4605,6,7.2,8.1,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,2.8,13
5,2,93,3,0,90,12061,1,0,1,562,9,5430,8,7.72727272727273,8,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,2.27272727272727,16
5,2,97,3,0,35,13046,1,0,1,744,3,2180,4.72727272727273,7.45454545454545,6.63636363636364,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,2.54545454545455,3
5,2,103,3,0,40,10788,1,0,1,971,1,2593,4.09090909090909,7.63636363636364,6.45454545454545,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,2.36363636363636,32
5,2,104,2,0,20,13155,1,0,1,568,1,2533,6.09090909090909,7.18181818181818,5.54545454545455,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,2.81818181818182,11
5,2,109,3,1,100,10197,1,1,1,751,5,5000,3.7,4.9,6.5,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,5.1,5
5,2,113,3,1,25,30741,1,1,1,882,1,2235,6.54545454545455,6.81818181818182,5.81818181818182,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,3.18181818181818,24
5,2,116,3,1,100,13259,0,0,1,3488,2,3079,6,7.6,8,43,52,62,60,100,95,48,52,45,40,29,26,20,2,2,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.0025,2.4,6
