subject,group,idnews,theme,veracity,eval,eval_RT,judgment,success,rec,rec_RT,WTP,WTP_RT,ambiguity,split,desirability,SOS_Méditerranée,FEMEN,Génération_Identitaire,La_Manif_Pour_Tous,Greenpeace,WWF,NIPCC,Climato_réalistes,Mouvement_Européen_France,Fondation_Robert_Schuman,Frexit,Parti_Libertarien,age,sex,education
15,2,28,2,0,-75,17089,0,1,2,371,0,1324,5,5.81818181818182,6.72727272727273,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,151,3,0,25,17924,1,0,2,706,0,2332,6.54545454545455,7.27272727272727,6.36363636363636,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,104,1,0,-75,10861,0,1,2,634,0,1589,3.63636363636364,4.36363636363636,6.36363636363636,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,139,1,0,40,8565,1,0,2,346,0,1429,5.63636363636364,6.45454545454545,6,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,116,1,1,20,30301,1,1,2,537,0,2221,6.54545454545455,6.81818181818182,5.81818181818182,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,90,1,0,85,11100,1,0,2,361,0,1673,4.2,4.6,6.8,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,194,1,0,40,9699,1,0,2,688,0,1389,3.27272727272727,4,5.45454545454545,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,119,1,0,40,13906,1,0,2,564,0,1180,4.63636363636364,6.63636363636364,7.63636363636364,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,70,1,1,-40,10094,0,0,2,644,0,1364,3.27272727272727,5.27272727272727,5.72727272727273,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,64,1,0,-80,11356,0,1,2,439,0,1136,3.8,4.3,7.1,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,157,2,1,80,8391,1,1,2,413,0,1237,5.36363636363636,6,6.54545454545455,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,164,2,1,20,14860,1,1,2,458,0,1201,6.1,5,4.4,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,50,2,0,-50,8719,0,1,2,633,0,1491,4.63636363636364,6.63636363636364,6.63636363636364,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,165,2,1,-70,7569,0,0,2,362,0,1550,3.81818181818182,7.36363636363636,6.63636363636364,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
16,1,68,3,0,-54,7458,0,1,2,1281,11,2278,4.54545454545455,6.45454545454545,7.36363636363636,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,95,1,1,37,8606,1,1,2,1437,7,1874,4.81818181818182,7.54545454545455,5.09090909090909,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,120,1,1,31,8240,1,1,1,1471,7,3092,3.8,4,8,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,2,1,0,66,6902,1,0,1,1786,8,1520,6.45454545454545,6.90909090909091,4.81818181818182,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,7,1,0,63,4702,1,0,2,1289,7,1621,7.1,7.5,7.4,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,179,1,1,42,8771,1,1,2,1646,7,2475,5.9,8.9,7.6,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,162,1,1,-61,6742,0,0,2,1535,10,1893,3,4.72727272727273,4.81818181818182,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,53,1,1,49,10102,1,1,1,1574,8,3495,6.27272727272727,8.09090909090909,5.09090909090909,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,123,1,0,-54,9355,0,1,2,1722,5,2958,4.45454545454545,4,7.18181818181818,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,81,1,1,66,12356,1,1,1,1766,5,2965,6.2,6.8,5.5,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,163,3,1,60,4911,1,1,1,1734,8,2212,7,7.9,7.4,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,86,3,0,65,5370,1,0,2,1264,1,3222,4.81818181818182,5.36363636363636,8.45454545454546,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,168,2,0,65,8621,1,0,2,1383,3,2824,7.5,6.2,6.2,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,181,3,0,40,6421,1,0,1,1650,4,1750,6.4,4.3,6.6,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,159,3,1,-61,12547,0,0,2,2367,2,6973,4.7,6.6,3.9,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,118,3,1,53,5420,1,1,1,2206,4,1995,5.8,7.7,6.5,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,190,3,0,57,10758,1,0,2,1583,4,1660,5.9,6.1,7.3,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,203,3,0,65,9319,1,0,2,1348,3,1465,5,5.7,7,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,125,3,1,54,4207,1,1,2,1184,4,1639,5.09090909090909,7.72727272727273,4.54545454545455,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,77,3,1,-55,5615,0,0,2,1148,3,1566,3,3.5,5.9,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,208,3,0,54,9107,1,0,1,1367,6,2501,4.90909090909091,5.90909090909091,4.63636363636364,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,140,3,1,100,4700,1,1,2,1113,1,3054,6.7,4.1,5.7,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,69,3,0,60,6984,1,0,2,1275,5,3767,4.63636363636364,8.54545454545454,5.36363636363636,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,1,2,1,54,7324,1,1,2,1270,4,1820,3.4,4.5,5.7,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,177,3,1,56,6494,1,1,2,936,7,1766,4.63636363636364,4.36363636363636,4.18181818181818,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,62,3,1,-100,7035,0,0,2,744,1,3717,4.36363636363636,7.09090909090909,7.72727272727273,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,114,3,0,-71,5059,0,1,2,1128,2,1535,4.36363636363636,8.09090909090909,4.27272727272727,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,36,2,1,68,7715,1,1,2,1908,2,2276,7,4.2,6.1,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,100,2,1,-66,13130,0,0,1,1276,4,1759,8.3,8.4,6.2,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,174,2,0,-60,5889,0,1,1,823,6,1544,3.27272727272727,5.54545454545455,5.72727272727273,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,147,2,1,53,6721,1,1,2,1759,5,1481,5.72727272727273,7.09090909090909,6.18181818181818,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,99,2,0,61,5085,1,0,2,878,1,2442,5.7,6.5,3.4,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,112,2,0,100,11651,1,0,2,759,1,2134,3.45454545454545,3.90909090909091,5.45454545454545,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,75,2,1,51,16101,1,1,2,1338,5,3998,5.36363636363636,8,5.63636363636364,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,136,2,0,76,6057,1,0,2,1800,1,1590,6.1,5,6.5,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,88,2,0,-76,7574,0,1,2,1306,4,1797,7.45454545454545,6.54545454545455,4.63636363636364,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,78,2,0,100,3142,1,0,2,1079,5,1487,7.2,8.6,7.2,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,108,2,0,-73,9644,0,1,2,1480,3,2022,5.09090909090909,4.72727272727273,5.81818181818182,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,19,2,1,54,5661,1,1,1,1433,4,1338,5,9.2,8.5,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,126,1,0,52,6534,1,0,2,1078,3,1205,8.1,7.7,8.1,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,129,1,1,45,7009,1,1,2,1604,4,1776,4.45454545454545,7.45454545454545,4.54545454545455,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,184,1,0,50,6649,1,0,1,1034,3,1521,5.63636363636364,8.27272727272727,7.54545454545455,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,134,1,1,-70,11404,0,0,1,1566,4,1543,7.1,7.3,6.4,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,12,1,0,43,18114,1,0,2,1028,4,2613,4.9,3.5,7.4,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,38,1,0,59,5504,1,0,1,1438,5,2044,3.45454545454545,3.81818181818182,5.63636363636364,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,21,1,0,61,5853,1,0,2,1214,6,1501,5.81818181818182,5.45454545454545,6.36363636363636,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,30,2,1,-58,7167,0,0,1,678,11,2012,6.9,8.7,7.4,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
16,1,27,2,1,56,6018,1,1,1,1035,7,1233,4.09090909090909,7.36363636363636,6.81818181818182,95,86,33,38,100,100,19,19,74,86,38,64,30,1,4
17,1,36,3,0,15,9454,1,0,1,1084,22,1439,4.54545454545455,6.45454545454545,7.36363636363636,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,1,1,1,33,4942,1,1,2,1781,14,1885,4.81818181818182,7.54545454545455,5.09090909090909,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,181,1,1,23,8135,1,1,2,7173,24,1302,3.8,4,8,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,27,1,0,66,5393,1,0,2,1565,17,1790,6.45454545454545,6.90909090909091,4.81818181818182,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,99,1,0,-70,5462,0,1,1,2621,14,1502,7.1,7.5,7.4,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,78,1,1,9,8694,1,1,1,1388,25,2967,5.9,8.9,7.6,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,38,1,1,-81,13935,0,0,1,1412,18,1630,3,4.72727272727273,4.81818181818182,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,21,1,1,74,5082,1,1,2,1133,12,1557,6.27272727272727,8.09090909090909,5.09090909090909,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,53,1,0,-93,17131,0,1,1,3781,22,1552,4.45454545454545,4,7.18181818181818,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,123,1,1,83,8835,1,1,1,1661,25,1510,6.2,6.8,5.5,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,7,3,1,26,13514,1,1,1,1685,6,1525,7,7.9,7.4,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,168,3,0,-92,11258,0,1,1,1252,20,1518,4.81818181818182,5.36363636363636,8.45454545454546,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,95,2,0,34,7451,1,0,1,589,14,1982,7.5,6.2,6.2,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,203,3,0,-86,7047,0,1,2,1527,11,1446,6.4,4.3,6.6,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,179,3,1,-40,11070,0,0,1,1847,9,3350,4.7,6.6,3.9,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,120,3,1,-87,6748,0,0,1,613,14,1703,5.8,7.7,6.5,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,81,3,0,49,5466,1,0,1,957,24,1513,5.9,6.1,7.3,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,159,3,0,-62,5860,0,1,1,797,16,1327,5,5.7,7,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,88,3,1,29,14284,1,1,1,1069,5,2198,5.09090909090909,7.72727272727273,4.54545454545455,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,208,3,1,-60,10923,0,0,2,1277,1,2318,3,3.5,5.9,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,112,3,0,-56,5869,0,1,1,1358,13,1583,4.90909090909091,5.90909090909091,4.63636363636364,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,118,3,1,-38,5198,0,0,1,1902,19,1351,6.7,4.1,5.7,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,114,3,0,-38,8083,0,1,1,652,22,1343,4.63636363636364,8.54545454545454,5.36363636363636,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,30,2,1,34,8727,1,1,1,2773,11,1583,3.4,4.5,5.7,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,136,3,1,-63,10834,0,0,2,2059,17,1391,4.63636363636364,4.36363636363636,4.18181818181818,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,108,3,1,-76,8160,0,0,1,3565,7,2073,4.36363636363636,7.09090909090909,7.72727272727273,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,125,3,0,57,5151,1,0,1,861,23,1680,4.36363636363636,8.09090909090909,4.27272727272727,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,134,2,1,-54,4294,0,0,1,1660,11,2534,7,4.2,6.1,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,77,2,1,-38,8171,0,0,1,1271,12,2375,8.3,8.4,6.2,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,68,2,0,18,10702,1,0,1,949,19,1414,3.27272727272727,5.54545454545455,5.72727272727273,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,163,2,1,63,5956,1,1,2,1573,10,1463,5.72727272727273,7.09090909090909,6.18181818181818,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,177,2,0,24,10700,1,0,1,749,16,2263,5.7,6.5,3.4,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,147,2,0,52,22324,1,0,1,1109,25,1392,3.45454545454545,3.90909090909091,5.45454545454545,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,62,2,1,-88,10408,0,0,2,1399,20,1382,5.36363636363636,8,5.63636363636364,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,86,2,0,76,7424,1,0,2,1661,8,1399,6.1,5,6.5,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,19,2,0,-76,2955,0,1,2,2108,10,1247,7.45454545454545,6.54545454545455,4.63636363636364,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,100,2,0,74,4243,1,0,2,2207,15,1359,7.2,8.6,7.2,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,129,2,0,23,16136,1,0,1,1172,22,1207,5.09090909090909,4.72727272727273,5.81818181818182,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,140,2,1,55,7432,1,1,1,1372,25,1326,5,9.2,8.5,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,2,1,0,66,4011,1,0,2,1118,16,2359,8.1,7.7,8.1,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,126,1,1,81,6839,1,1,2,2556,4,1278,4.45454545454545,7.45454545454545,4.54545454545455,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,69,1,0,72,6828,1,0,2,1516,5,1070,5.63636363636364,8.27272727272727,7.54545454545455,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,12,1,1,66,6604,1,1,1,1028,13,2326,7.1,7.3,6.4,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,190,1,0,-65,6858,0,1,2,2494,3,1742,4.9,3.5,7.4,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,184,1,0,92,5169,1,0,1,1196,5,1951,3.45454545454545,3.81818181818182,5.63636363636364,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,75,1,0,28,8826,1,0,1,565,20,1391,5.81818181818182,5.45454545454545,6.36363636363636,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,174,2,1,-31,6625,0,0,1,1095,21,1167,6.9,8.7,7.4,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
17,1,162,2,1,-47,3812,0,0,1,1347,13,1142,4.09090909090909,7.36363636363636,6.81818181818182,83,86,48,48,88,88,43,62,64,74,62,31,26,NaN,4
18,2,50,1,1,50,19028,1,1,1,1976,5,4787,5.90909090909091,6.45454545454545,5.63636363636364,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,87,1,1,20,32503,1,1,1,3061,5,3427,4.90909090909091,6.09090909090909,7.45454545454545,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,97,1,0,71,23376,1,0,2,1815,7,3231,4.72727272727273,7,5.90909090909091,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,209,1,1,50,16785,1,1,2,1565,10,4994,4.9,6,6.4,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,151,1,1,50,10838,1,1,2,1382,10,5729,6.54545454545455,8.36363636363636,7,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,180,1,0,100,8381,1,0,2,1914,20,4668,4.72727272727273,7.45454545454545,6.63636363636364,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,17,1,1,-50,11793,0,0,2,1899,5,5649,3.7,3.7,6.7,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,191,1,1,40,14340,1,1,1,1294,6,4435,6.09090909090909,7.18181818181818,5.54545454545455,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,113,3,0,50,18500,1,0,2,1392,5,3712,6.8,8.8,8,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,130,3,0,36,18011,1,0,2,1991,4,1874,4.45454545454545,6.36363636363636,6.63636363636364,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,31,3,1,-41,9533,0,0,2,1108,4,1907,6.36363636363636,7.45454545454545,7.90909090909091,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,104,3,0,51,15837,1,0,1,1332,6,1738,8,7.72727272727273,8,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,76,3,1,55,7569,1,1,2,1311,12,2446,6.18181818181818,5.27272727272727,6.90909090909091,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,161,3,0,25,11154,1,0,1,1703,6,2423,6.6,9.2,7.7,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,109,3,1,36,6957,1,1,2,2202,6,3169,5.63636363636364,6.72727272727273,6.54545454545455,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,23,3,1,47,7861,1,1,2,1814,13,2416,6.4,5.6,5.9,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,176,3,1,-44,16155,0,0,2,1975,5,3514,3.54545454545455,3.45454545454545,7.27272727272727,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,80,3,0,44,5637,1,0,2,1350,10,4630,5.6,8.9,8.2,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,124,3,0,-28,8281,0,1,1,1632,4,2607,6.27272727272727,6.18181818181818,6.18181818181818,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,74,3,0,53,12779,1,0,2,1216,7,2558,5.90909090909091,5.72727272727273,2.45454545454545,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,165,2,0,32,15365,1,0,2,1419,6,1957,5.6,6.6,7.8,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,103,3,1,39,8903,1,1,2,1565,7,1855,5.2,6.4,5.9,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,39,3,1,42,11488,1,1,2,946,6,2955,7.5,8,7.4,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,34,3,1,52,12475,1,1,2,1126,10,4784,3.45454545454545,5.36363636363636,7.09090909090909,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,70,2,1,49,9768,1,1,2,1136,10,1766,5,2.9,3.9,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,145,2,1,-42,11786,0,0,2,1172,3,2592,4.09090909090909,7.63636363636364,6.45454545454545,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,164,2,1,50,12061,1,1,1,1291,3,2156,4.81818181818182,5.63636363636364,5.63636363636364,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,187,2,1,50,10398,1,1,2,1741,8,2911,5.09090909090909,7.81818181818182,7,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,192,2,0,36,7895,1,0,1,1075,3,2833,6,7.2,8.1,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,139,2,0,-42,8420,0,1,2,1356,10,1603,6,7.6,8,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,28,2,0,36,12492,1,0,1,1104,4,1670,4.7,7.9,5,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,194,2,0,-49,15843,0,1,2,1176,7,2189,6.09090909090909,7.81818181818182,6.63636363636364,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,18,2,0,-45,10674,0,1,2,1798,8,1892,4,6.54545454545455,5.90909090909091,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,205,2,1,53,10149,1,1,1,963,5,2970,5.72727272727273,6.18181818181818,6,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,90,2,0,49,11203,1,0,2,1327,10,2026,5,5.81818181818182,6.72727272727273,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,122,3,0,52,10193,1,0,2,2891,12,1933,6.54545454545455,7.27272727272727,6.36363636363636,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,93,1,0,-45,11512,0,1,2,1156,6,2777,3.63636363636364,4.36363636363636,6.36363636363636,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,3,1,0,49,15192,1,0,2,1341,5,2625,5.63636363636364,6.45454545454545,6,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,64,1,1,50,7022,1,1,2,1326,7,2102,6.54545454545455,6.81818181818182,5.81818181818182,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,206,1,0,50,10272,1,0,2,1360,9,1660,4.2,4.6,6.8,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,178,1,0,-57,12207,0,1,2,946,6,2562,3.27272727272727,4,5.45454545454545,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,119,1,0,54,14105,1,0,1,2173,5,1890,4.63636363636364,6.63636363636364,7.63636363636364,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,182,1,1,48,7013,1,1,2,1198,9,1412,3.27272727272727,5.27272727272727,5.72727272727273,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,157,1,0,53,9486,1,0,2,1156,7,1921,3.8,4.3,7.1,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,85,2,1,37,14319,1,1,2,1028,5,2010,5.36363636363636,6,6.54545454545455,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,127,2,1,52,65477,1,1,1,1536,4,2432,6.1,5,4.4,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,128,2,0,56,15008,1,0,2,1220,9,2301,4.63636363636364,6.63636363636364,6.63636363636364,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
18,2,116,2,1,89,16714,1,1,2,2685,15,2514,3.81818181818182,7.36363636363636,6.63636363636364,76,62,21,14,93,86,14,76,64,43,21,71,28,2,4
19,2,76,1,1,-32,21932,0,0,1,2532,20,9026,5.90909090909091,6.45454545454545,5.63636363636364,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,3,1,1,40,11022,1,1,1,2046,20,15742,4.90909090909091,6.09090909090909,7.45454545454545,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,116,1,0,-40,19821,0,1,1,2288,11,2193,4.72727272727273,7,5.90909090909091,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,192,1,1,20,13094,1,1,1,1753,15,3592,4.9,6,6.4,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,122,1,1,78,7184,1,1,2,3359,5,9198,6.54545454545455,8.36363636363636,7,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,80,1,0,-72,8689,0,1,2,4139,10,2031,4.72727272727273,7.45454545454545,6.63636363636364,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,23,1,1,29,14256,1,1,1,1477,17,1926,3.7,3.7,6.7,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,164,1,1,-79,15671,0,0,1,3539,13,2237,6.09090909090909,7.18181818181818,5.54545454545455,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,128,3,0,82,16786,1,0,1,3023,18,3094,6.8,8.8,8,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,191,3,0,-41,21337,0,1,1,1899,17,3867,4.45454545454545,6.36363636363636,6.63636363636364,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,18,3,1,-84,5631,0,0,2,755,9,2480,6.36363636363636,7.45454545454545,7.90909090909091,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,209,3,0,64,8943,1,0,1,1959,16,1698,8,7.72727272727273,8,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,124,3,1,-80,12607,0,0,2,2710,11,1574,6.18181818181818,5.27272727272727,6.90909090909091,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,113,3,0,65,24422,1,0,1,3940,15,22455,6.6,9.2,7.7,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,157,3,1,75,12378,1,1,1,1061,18,1602,5.63636363636364,6.72727272727273,6.54545454545455,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,109,3,1,73,7125,1,1,1,440,18,2092,6.4,5.6,5.9,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,93,3,1,-73,8544,0,0,2,1552,10,1758,3.54545454545455,3.45454545454545,7.27272727272727,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,70,3,0,-55,9577,0,1,1,3484,8,2403,5.6,8.9,8.2,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
19,2,145,3,0,42,13997,1,0,2,2475,3,4022,6.27272727272727,6.18181818181818,6.18181818181818,50,60,67,57,79,64,74,50,38,40,62,57,24,NaN,4
